anon_instance_id,category,phase,n_successes,n_attempts,success_rate,infra_failure_count
TRN-598CC8BE96874398,B,initial_rl,0,4,0.0,0
TRN-598CC8BE96874398,B,repair_sft,0,4,0.0,0
TRN-5A2FB31D5D51EAC4,B,base,3,4,0.75,
TRN-5A2FB31D5D51EAC4,B,initial_rl,0,4,0.0,0
TRN-5A2FB31D5D51EAC4,B,repair_sft,0,4,0.0,0
TRN-5ADC9BBEF0EDA71F,B,base,2,4,0.5,
TRN-5ADC9BBEF0EDA71F,B,initial_rl,3,4,0.75,0
TRN-5ADC9BBEF0EDA71F,B,repair_sft,3,4,0.75,0
TRN-5B49A5E856A003FA,B,base,1,4,0.25,
TRN-5B49A5E856A003FA,B,initial_rl,1,4,0.25,0
TRN-5B49A5E856A003FA,B,repair_sft,2,4,0.5,0
TRN-5BF17F083743163D,B,base,1,4,0.25,
TRN-5BF17F083743163D,B,initial_rl,4,4,1.0,0
TRN-5BF17F083743163D,B,repair_sft,4,4,1.0,0
TRN-5C68EDDC6E0DA5C7,B,base,2,4,0.5,
TRN-5C68EDDC6E0DA5C7,B,initial_rl,0,4,0.0,0
TRN-5C68EDDC6E0DA5C7,B,repair_sft,3,4,0.75,0
TRN-5DED2ECEB3A550E4,B,base,2,4,0.5,
TRN-5DED2ECEB3A550E4,B,initial_rl,3,4,0.75,0
TRN-5DED2ECEB3A550E4,B,repair_sft,3,4,0.75,0
TRN-5E9A1F43EA204C9F,B,base,1,4,0.25,
TRN-5E9A1F43EA204C9F,B,initial_rl,2,4,0.5,0
TRN-5E9A1F43EA204C9F,B,repair_sft,4,4,1.0,0
TRN-5EB2B17AA6ACCA0D,B,base,2,4,0.5,
TRN-5EB2B17AA6ACCA0D,B,initial_rl,3,4,0.75,0
TRN-5EB2B17AA6ACCA0D,B,repair_sft,4,4,1.0,0
TRN-5FB35194BAC4F1A8,B,base,3,4,0.75,
TRN-5FB35194BAC4F1A8,B,initial_rl,2,4,0.5,0
TRN-5FB35194BAC4F1A8,B,repair_sft,4,4,1.0,0
TRN-6019F5643DA06001,B,base,1,4,0.25,
TRN-6019F5643DA06001,B,initial_rl,4,4,1.0,0
TRN-6019F5643DA06001,B,repair_sft,4,4,1.0,0
TRN-608BB5393A53D209,B,base,1,4,0.25,
TRN-608BB5393A53D209,B,initial_rl,1,4,0.25,0
TRN-608BB5393A53D209,B,repair_sft,0,4,0.0,0
TRN-60B4DD41D268D758,B,base,1,4,0.25,
TRN-60B4DD41D268D758,B,initial_rl,3,4,0.75,0
TRN-60B4DD41D268D758,B,repair_sft,4,4,1.0,0
TRN-610FAE222E77197B,B,base,1,4,0.25,
TRN-610FAE222E77197B,B,initial_rl,2,4,0.5,0
TRN-610FAE222E77197B,B,repair_sft,4,4,1.0,0
TRN-61335761F502A3CB,B,base,2,4,0.5,
TRN-61335761F502A3CB,B,initial_rl,2,4,0.5,0
TRN-61335761F502A3CB,B,repair_sft,3,4,0.75,0
TRN-619D1C7179215890,B,base,2,4,0.5,
TRN-619D1C7179215890,B,initial_rl,1,4,0.25,0
TRN-619D1C7179215890,B,repair_sft,1,4,0.25,0
TRN-61EA73522A12B00F,B,base,2,4,0.5,
TRN-61EA73522A12B00F,B,initial_rl,1,4,0.25,0
TRN-61EA73522A12B00F,B,repair_sft,3,4,0.75,0
TRN-621E34941E2FF39A,B,base,1,4,0.25,
TRN-621E34941E2FF39A,B,initial_rl,2,4,0.5,0
TRN-621E34941E2FF39A,B,repair_sft,3,4,0.75,0
TRN-6252B6301F9959A3,B,base,2,4,0.5,
TRN-6252B6301F9959A3,B,initial_rl,4,4,1.0,0
TRN-6252B6301F9959A3,B,repair_sft,4,4,1.0,0
TRN-62A8B2393EBE5D1C,B,base,1,4,0.25,
TRN-62A8B2393EBE5D1C,B,initial_rl,0,4,0.0,0
TRN-62A8B2393EBE5D1C,B,repair_sft,3,4,0.75,0
TRN-63E8E0866B1752FA,B,base,2,4,0.5,
TRN-63E8E0866B1752FA,B,initial_rl,0,4,0.0,0
TRN-63E8E0866B1752FA,B,repair_sft,3,4,0.75,0
TRN-63E92EEA5E2F12AF,B,base,1,4,0.25,
TRN-63E92EEA5E2F12AF,B,initial_rl,1,4,0.25,0
TRN-63E92EEA5E2F12AF,B,repair_sft,0,4,0.0,0
TRN-643ED6425DC0BCC4,B,base,3,4,0.75,
TRN-643ED6425DC0BCC4,B,initial_rl,1,4,0.25,0
TRN-643ED6425DC0BCC4,B,repair_sft,3,4,0.75,0
TRN-64FFC7A2F0C8DD82,B,base,1,4,0.25,
TRN-64FFC7A2F0C8DD82,B,initial_rl,2,4,0.5,0
TRN-64FFC7A2F0C8DD82,B,repair_sft,4,4,1.0,0
TRN-65241B426375CE78,B,base,2,4,0.5,
TRN-65241B426375CE78,B,initial_rl,1,4,0.25,0
TRN-65241B426375CE78,B,repair_sft,3,4,0.75,0
TRN-65594F711086EC82,B,base,1,4,0.25,
TRN-65594F711086EC82,B,initial_rl,2,4,0.5,0
TRN-65594F711086EC82,B,repair_sft,1,4,0.25,0
TRN-659E710199041329,B,base,1,4,0.25,
TRN-659E710199041329,B,initial_rl,0,4,0.0,0
TRN-659E710199041329,B,repair_sft,3,4,0.75,0
TRN-663A3ADA75CB898E,B,base,1,4,0.25,
TRN-663A3ADA75CB898E,B,initial_rl,3,4,0.75,0
TRN-663A3ADA75CB898E,B,repair_sft,3,4,0.75,0
TRN-66B5C532D7586BA2,B,base,2,4,0.5,
TRN-66B5C532D7586BA2,B,initial_rl,2,4,0.5,0
TRN-66B5C532D7586BA2,B,repair_sft,4,4,1.0,0
TRN-671A1469C5D1B2D5,B,base,1,4,0.25,
TRN-671A1469C5D1B2D5,B,initial_rl,3,4,0.75,0
TRN-671A1469C5D1B2D5,B,repair_sft,2,4,0.5,0
TRN-67414FA2399DD582,B,base,1,4,0.25,
TRN-67414FA2399DD582,B,initial_rl,0,4,0.0,0
TRN-67414FA2399DD582,B,repair_sft,3,4,0.75,0
TRN-67B48930DEC4743D,B,base,2,4,0.5,
TRN-67B48930DEC4743D,B,initial_rl,4,4,1.0,0
TRN-67B48930DEC4743D,B,repair_sft,4,4,1.0,0
TRN-6873E9CE077E44EE,B,base,2,4,0.5,
TRN-6873E9CE077E44EE,B,initial_rl,1,4,0.25,0
TRN-6873E9CE077E44EE,B,repair_sft,4,4,1.0,0
TRN-6ACB8BB958ED6D15,B,base,2,4,0.5,
TRN-6ACB8BB958ED6D15,B,initial_rl,3,4,0.75,0
TRN-6ACB8BB958ED6D15,B,repair_sft,4,4,1.0,0
TRN-6B079739E11258E2,B,base,0,4,0.0,
TRN-6B079739E11258E2,B,initial_rl,1,4,0.25,0
TRN-6B079739E11258E2,B,repair_sft,1,4,0.25,1
TRN-6CC3A576CCCA6753,B,base,1,4,0.25,
TRN-6CC3A576CCCA6753,B,initial_rl,4,4,1.0,0
TRN-6CC3A576CCCA6753,B,repair_sft,4,4,1.0,0
TRN-6CECE11302C194B4,B,base,1,4,0.25,
TRN-6CECE11302C194B4,B,initial_rl,2,4,0.5,0
TRN-6CECE11302C194B4,B,repair_sft,3,4,0.75,0
TRN-6D03784345CFF000,B,base,1,4,0.25,
TRN-6D03784345CFF000,B,initial_rl,2,4,0.5,0
TRN-6D03784345CFF000,B,repair_sft,2,4,0.5,0
TRN-6D5BFA5426CD0B38,B,base,1,4,0.25,
TRN-6D5BFA5426CD0B38,B,initial_rl,1,4,0.25,0
TRN-6D5BFA5426CD0B38,B,repair_sft,2,4,0.5,0
TRN-6D9DFB801AF94E43,B,base,1,4,0.25,
TRN-6D9DFB801AF94E43,B,initial_rl,0,4,0.0,0
TRN-6D9DFB801AF94E43,B,repair_sft,0,4,0.0,0
TRN-6E45B1B302180767,B,base,1,4,0.25,
TRN-6E45B1B302180767,B,initial_rl,0,4,0.0,0
TRN-6E45B1B302180767,B,repair_sft,2,4,0.5,0
TRN-6E4C212C5E5C32F6,B,base,2,4,0.5,
TRN-6E4C212C5E5C32F6,B,initial_rl,3,4,0.75,0
TRN-6E4C212C5E5C32F6,B,repair_sft,4,4,1.0,0
TRN-6F2C65855A13FBF2,B,base,2,4,0.5,
TRN-6F2C65855A13FBF2,B,initial_rl,3,4,0.75,0
TRN-6F2C65855A13FBF2,B,repair_sft,2,4,0.5,0
TRN-6F45461F45EEEE4D,B,base,2,4,0.5,
TRN-6F45461F45EEEE4D,B,initial_rl,2,4,0.5,0
TRN-6F45461F45EEEE4D,B,repair_sft,4,4,1.0,0
TRN-7072933C745A224B,B,base,2,4,0.5,
TRN-7072933C745A224B,B,initial_rl,0,4,0.0,0
TRN-7072933C745A224B,B,repair_sft,2,4,0.5,0
TRN-70A45F18438D4D26,B,base,3,4,0.75,
TRN-70A45F18438D4D26,B,initial_rl,4,4,1.0,0
TRN-70A45F18438D4D26,B,repair_sft,3,4,0.75,0
TRN-7113B25E91AD8853,B,base,2,4,0.5,
TRN-7113B25E91AD8853,B,initial_rl,3,4,0.75,0
TRN-7113B25E91AD8853,B,repair_sft,4,4,1.0,0
TRN-734B6DD7630CC447,B,base,0,4,0.0,
TRN-734B6DD7630CC447,B,initial_rl,0,4,0.0,0
TRN-734B6DD7630CC447,B,repair_sft,0,4,0.0,0
TRN-73E30CA3EA506D6A,B,base,1,4,0.25,
TRN-73E30CA3EA506D6A,B,initial_rl,0,4,0.0,0
TRN-73E30CA3EA506D6A,B,repair_sft,2,4,0.5,0
TRN-73FF8AD3367824AD,B,base,2,4,0.5,
TRN-73FF8AD3367824AD,B,initial_rl,4,4,1.0,0
TRN-73FF8AD3367824AD,B,repair_sft,4,4,1.0,0
TRN-7474499CF6FFD558,B,base,2,4,0.5,
TRN-7474499CF6FFD558,B,initial_rl,2,4,0.5,0
TRN-7474499CF6FFD558,B,repair_sft,4,4,1.0,0
TRN-74915C8432A814A0,B,base,1,4,0.25,
TRN-74915C8432A814A0,B,initial_rl,0,4,0.0,0
TRN-74915C8432A814A0,B,repair_sft,1,4,0.25,0
TRN-74B36ECA02DCD888,B,base,1,4,0.25,
TRN-74B36ECA02DCD888,B,initial_rl,0,4,0.0,0
TRN-74B36ECA02DCD888,B,repair_sft,0,4,0.0,0
TRN-75025A9B666A2626,B,base,2,4,0.5,
TRN-75025A9B666A2626,B,initial_rl,2,4,0.5,0
TRN-75025A9B666A2626,B,repair_sft,3,4,0.75,0
TRN-7514973ED244EA96,B,base,1,4,0.25,
TRN-7514973ED244EA96,B,initial_rl,1,4,0.25,0
TRN-7514973ED244EA96,B,repair_sft,1,4,0.25,0
TRN-756717FE36F65889,B,base,2,4,0.5,
TRN-756717FE36F65889,B,initial_rl,2,4,0.5,0
TRN-756717FE36F65889,B,repair_sft,2,4,0.5,0
TRN-76219B3958694835,B,base,1,4,0.25,
TRN-76219B3958694835,B,initial_rl,0,4,0.0,0
TRN-76219B3958694835,B,repair_sft,2,4,0.5,0
TRN-766B6F816880EE3D,B,base,2,4,0.5,
TRN-766B6F816880EE3D,B,initial_rl,4,4,1.0,0
TRN-766B6F816880EE3D,B,repair_sft,3,4,0.75,0
TRN-7696AFA2DD77CA5F,B,base,1,4,0.25,
TRN-7696AFA2DD77CA5F,B,initial_rl,0,4,0.0,0
TRN-7696AFA2DD77CA5F,B,repair_sft,3,4,0.75,0
TRN-76FD977C9F2A8781,B,base,2,4,0.5,
TRN-76FD977C9F2A8781,B,initial_rl,3,4,0.75,0
TRN-76FD977C9F2A8781,B,repair_sft,1,4,0.25,0
TRN-772F1B2E21E094BC,B,base,1,4,0.25,
TRN-772F1B2E21E094BC,B,initial_rl,3,4,0.75,0
TRN-772F1B2E21E094BC,B,repair_sft,3,4,0.75,0
TRN-77B6A591B0A4DFC2,B,base,2,4,0.5,
TRN-77B6A591B0A4DFC2,B,initial_rl,1,4,0.25,0
TRN-77B6A591B0A4DFC2,B,repair_sft,2,4,0.5,0
TRN-77C32857F0E8BE17,B,base,1,4,0.25,
TRN-77C32857F0E8BE17,B,initial_rl,4,4,1.0,0
TRN-77C32857F0E8BE17,B,repair_sft,4,4,1.0,0
TRN-786412DCEBC76672,B,base,2,4,0.5,
TRN-786412DCEBC76672,B,initial_rl,3,4,0.75,0
TRN-786412DCEBC76672,B,repair_sft,4,4,1.0,0
TRN-787D3DD425C5D051,B,base,0,4,0.0,
TRN-787D3DD425C5D051,B,initial_rl,0,4,0.0,0
TRN-787D3DD425C5D051,B,repair_sft,0,4,0.0,0
TRN-7A22BEFB83E71732,B,base,2,4,0.5,
TRN-7A22BEFB83E71732,B,initial_rl,2,4,0.5,0
TRN-7A22BEFB83E71732,B,repair_sft,3,4,0.75,0
TRN-7AEACB89647C8809,B,base,1,4,0.25,
TRN-7AEACB89647C8809,B,initial_rl,2,4,0.5,0
TRN-7AEACB89647C8809,B,repair_sft,3,4,0.75,0
TRN-7AFE64F361FA7112,B,base,1,4,0.25,
TRN-7AFE64F361FA7112,B,initial_rl,0,4,0.0,0
TRN-7AFE64F361FA7112,B,repair_sft,2,4,0.5,0
TRN-7B2B5CC8F1756F72,B,base,2,4,0.5,
TRN-7B2B5CC8F1756F72,B,initial_rl,0,4,0.0,0
TRN-7B2B5CC8F1756F72,B,repair_sft,2,4,0.5,0
TRN-7B58EBB0613736A7,B,base,3,4,0.75,
TRN-7B58EBB0613736A7,B,initial_rl,4,4,1.0,0
TRN-7B58EBB0613736A7,B,repair_sft,2,4,0.5,0
TRN-7C67C108BC68B339,B,base,3,4,0.75,
TRN-7C67C108BC68B339,B,initial_rl,3,4,0.75,0
TRN-7C67C108BC68B339,B,repair_sft,4,4,1.0,0
TRN-7C6FDB6631101BFA,B,base,1,4,0.25,
TRN-7C6FDB6631101BFA,B,initial_rl,2,4,0.5,0
TRN-7C6FDB6631101BFA,B,repair_sft,3,4,0.75,0
TRN-7C8D032914508559,B,base,1,4,0.25,
TRN-7C8D032914508559,B,initial_rl,3,4,0.75,0
TRN-7C8D032914508559,B,repair_sft,1,4,0.25,0
TRN-7C9682D87D25FC2A,B,base,3,4,0.75,
TRN-7C9682D87D25FC2A,B,initial_rl,4,4,1.0,0
TRN-7C9682D87D25FC2A,B,repair_sft,4,4,1.0,0
TRN-7CC97B1B65359791,B,base,1,4,0.25,
TRN-7CC97B1B65359791,B,initial_rl,2,4,0.5,0
TRN-7CC97B1B65359791,B,repair_sft,1,4,0.25,0
TRN-7CC9CC2CAC7ACC9D,B,base,2,4,0.5,
TRN-7CC9CC2CAC7ACC9D,B,initial_rl,4,4,1.0,0
TRN-7CC9CC2CAC7ACC9D,B,repair_sft,2,4,0.5,0
TRN-7D15E2CE35AC1A29,B,base,2,4,0.5,
TRN-7D15E2CE35AC1A29,B,initial_rl,0,4,0.0,0
TRN-7D15E2CE35AC1A29,B,repair_sft,2,4,0.5,0
TRN-7D898D50F38A551A,B,base,2,4,0.5,
TRN-7D898D50F38A551A,B,initial_rl,2,4,0.5,0
TRN-7D898D50F38A551A,B,repair_sft,4,4,1.0,0
TRN-7F4558BB3EFF39CC,B,base,0,4,0.0,
TRN-7F4558BB3EFF39CC,B,initial_rl,0,4,0.0,0
TRN-7F4558BB3EFF39CC,B,repair_sft,0,4,0.0,0
TRN-7F6488EED1487FB1,B,base,1,4,0.25,
TRN-7F6488EED1487FB1,B,initial_rl,4,4,1.0,0
TRN-7F6488EED1487FB1,B,repair_sft,2,4,0.5,0
TRN-7FFAD27F3C141639,B,base,1,4,0.25,
TRN-7FFAD27F3C141639,B,initial_rl,0,4,0.0,0
TRN-7FFAD27F3C141639,B,repair_sft,3,4,0.75,0
TRN-80466A6E32088094,B,base,1,4,0.25,
TRN-80466A6E32088094,B,initial_rl,3,4,0.75,0
TRN-80466A6E32088094,B,repair_sft,4,4,1.0,0
TRN-8134AE8F5F0357E3,B,base,2,4,0.5,
TRN-8134AE8F5F0357E3,B,initial_rl,3,4,0.75,0
TRN-8134AE8F5F0357E3,B,repair_sft,3,4,0.75,0
TRN-82CAFFC37D65A214,B,base,2,4,0.5,
TRN-82CAFFC37D65A214,B,initial_rl,4,4,1.0,0
TRN-82CAFFC37D65A214,B,repair_sft,2,4,0.5,0
TRN-82CC73D56818DCA8,B,base,2,4,0.5,
TRN-82CC73D56818DCA8,B,initial_rl,3,4,0.75,0
TRN-82CC73D56818DCA8,B,repair_sft,4,4,1.0,0
TRN-8302631B7EAE4198,B,base,1,4,0.25,
TRN-8302631B7EAE4198,B,initial_rl,3,4,0.75,0
TRN-8302631B7EAE4198,B,repair_sft,3,4,0.75,0
TRN-83D3F7A50263E9B7,B,base,1,4,0.25,
TRN-83D3F7A50263E9B7,B,initial_rl,0,4,0.0,0
TRN-83D3F7A50263E9B7,B,repair_sft,0,4,0.0,0
TRN-844A45D0BC6BCB31,B,base,1,4,0.25,
TRN-844A45D0BC6BCB31,B,initial_rl,1,4,0.25,0
TRN-844A45D0BC6BCB31,B,repair_sft,3,4,0.75,0
TRN-84A6AEE5277123EC,B,base,1,4,0.25,
TRN-84A6AEE5277123EC,B,initial_rl,2,4,0.5,0
TRN-84A6AEE5277123EC,B,repair_sft,3,4,0.75,0
TRN-85293217959882F7,B,base,1,4,0.25,
TRN-85293217959882F7,B,initial_rl,0,4,0.0,0
TRN-85293217959882F7,B,repair_sft,3,4,0.75,0
TRN-852B0BD813B1CA48,B,base,2,4,0.5,
TRN-852B0BD813B1CA48,B,initial_rl,1,4,0.25,0
TRN-852B0BD813B1CA48,B,repair_sft,3,4,0.75,0
TRN-85382D4625AFF779,B,base,1,4,0.25,
TRN-85382D4625AFF779,B,initial_rl,3,4,0.75,0
TRN-85382D4625AFF779,B,repair_sft,3,4,0.75,0
TRN-85B5F49A0A6456B3,B,base,1,4,0.25,
TRN-85B5F49A0A6456B3,B,initial_rl,1,4,0.25,0
TRN-85B5F49A0A6456B3,B,repair_sft,0,4,0.0,0
TRN-85CB405E738AB7A7,B,base,1,4,0.25,
TRN-85CB405E738AB7A7,B,initial_rl,2,4,0.5,0
TRN-85CB405E738AB7A7,B,repair_sft,2,4,0.5,0
TRN-862B35FF7992B6C3,B,base,1,4,0.25,
TRN-862B35FF7992B6C3,B,initial_rl,1,4,0.25,0
TRN-862B35FF7992B6C3,B,repair_sft,4,4,1.0,0
TRN-864EC010BB08DF03,B,base,2,4,0.5,
TRN-864EC010BB08DF03,B,initial_rl,1,4,0.25,0
TRN-864EC010BB08DF03,B,repair_sft,3,4,0.75,0
TRN-86AF9CAE4966B20D,B,base,1,4,0.25,
TRN-86AF9CAE4966B20D,B,initial_rl,0,4,0.0,0
TRN-86AF9CAE4966B20D,B,repair_sft,0,4,0.0,0
TRN-86E12948710E2280,B,base,2,4,0.5,
TRN-86E12948710E2280,B,initial_rl,1,4,0.25,0
TRN-86E12948710E2280,B,repair_sft,2,4,0.5,0
TRN-873407744AD77CE4,B,base,2,4,0.5,
TRN-873407744AD77CE4,B,initial_rl,2,4,0.5,0
TRN-873407744AD77CE4,B,repair_sft,2,4,0.5,0
TRN-87524296AAC820F7,B,base,1,4,0.25,
TRN-87524296AAC820F7,B,initial_rl,1,4,0.25,0
TRN-87524296AAC820F7,B,repair_sft,0,4,0.0,0
TRN-87B9204BDCBBDFBD,B,base,1,4,0.25,
TRN-87B9204BDCBBDFBD,B,initial_rl,0,4,0.0,0
TRN-87B9204BDCBBDFBD,B,repair_sft,1,4,0.25,0
TRN-87BFEC337185A43B,B,base,1,4,0.25,
TRN-87BFEC337185A43B,B,initial_rl,1,4,0.25,0
TRN-87BFEC337185A43B,B,repair_sft,0,4,0.0,0
TRN-898B3A3F2799C973,B,base,1,4,0.25,
TRN-898B3A3F2799C973,B,initial_rl,0,4,0.0,0
TRN-898B3A3F2799C973,B,repair_sft,4,4,1.0,0
TRN-89BF476CC91A2F8C,B,base,3,4,0.75,
TRN-89BF476CC91A2F8C,B,initial_rl,2,4,0.5,0
TRN-89BF476CC91A2F8C,B,repair_sft,0,4,0.0,0
TRN-89BF729F458C5C2B,B,base,3,4,0.75,
TRN-89BF729F458C5C2B,B,initial_rl,4,4,1.0,0
TRN-89BF729F458C5C2B,B,repair_sft,4,4,1.0,0
TRN-8A7C9D47E1019AF6,B,base,2,4,0.5,
TRN-8A7C9D47E1019AF6,B,initial_rl,3,4,0.75,0
TRN-8A7C9D47E1019AF6,B,repair_sft,3,4,0.75,0
TRN-8BA4FBD7F0CCB26F,B,base,1,4,0.25,
TRN-8BA4FBD7F0CCB26F,B,initial_rl,3,4,0.75,0
TRN-8BA4FBD7F0CCB26F,B,repair_sft,3,4,0.75,0
TRN-8C267E6EFD94A08F,B,base,2,4,0.5,
TRN-8C267E6EFD94A08F,B,initial_rl,3,4,0.75,0
TRN-8C267E6EFD94A08F,B,repair_sft,4,4,1.0,0
TRN-8CA2FD92D92C509C,B,base,1,4,0.25,
TRN-8CA2FD92D92C509C,B,initial_rl,0,4,0.0,0
TRN-8CA2FD92D92C509C,B,repair_sft,0,4,0.0,0
TRN-8E935916079B4A3E,B,base,1,4,0.25,
TRN-8E935916079B4A3E,B,initial_rl,1,4,0.25,0
TRN-8E935916079B4A3E,B,repair_sft,4,4,1.0,0
TRN-8F593D01B84F0902,B,base,2,4,0.5,
TRN-8F593D01B84F0902,B,initial_rl,3,4,0.75,0
TRN-8F593D01B84F0902,B,repair_sft,3,4,0.75,0
TRN-902917AF91636B39,B,base,2,4,0.5,
TRN-902917AF91636B39,B,initial_rl,4,4,1.0,0
TRN-902917AF91636B39,B,repair_sft,3,4,0.75,0
TRN-9069AB445069E3A2,B,base,2,4,0.5,
TRN-9069AB445069E3A2,B,initial_rl,1,4,0.25,0
TRN-9069AB445069E3A2,B,repair_sft,4,4,1.0,0
TRN-907333981E4B0510,B,base,1,4,0.25,
TRN-907333981E4B0510,B,initial_rl,2,4,0.5,0
TRN-907333981E4B0510,B,repair_sft,4,4,1.0,0
TRN-90EC114B1B107816,B,base,2,4,0.5,
TRN-90EC114B1B107816,B,initial_rl,4,4,1.0,0
TRN-90EC114B1B107816,B,repair_sft,3,4,0.75,0
TRN-91493567AD2B8792,B,base,1,4,0.25,
TRN-91493567AD2B8792,B,initial_rl,4,4,1.0,0
TRN-91493567AD2B8792,B,repair_sft,2,4,0.5,0
TRN-915E54E116DFB471,B,base,2,4,0.5,
TRN-915E54E116DFB471,B,initial_rl,2,4,0.5,0
TRN-915E54E116DFB471,B,repair_sft,0,4,0.0,0
TRN-91737DD180EA4002,B,base,1,4,0.25,
TRN-91737DD180EA4002,B,initial_rl,4,4,1.0,0
TRN-91737DD180EA4002,B,repair_sft,3,4,0.75,0
TRN-919FC16F66BC376C,B,base,3,4,0.75,
TRN-919FC16F66BC376C,B,initial_rl,3,4,0.75,0
TRN-919FC16F66BC376C,B,repair_sft,4,4,1.0,0
TRN-92C2B6B3C2741924,B,base,2,4,0.5,
TRN-92C2B6B3C2741924,B,initial_rl,1,4,0.25,0
TRN-92C2B6B3C2741924,B,repair_sft,3,4,0.75,0
TRN-9315D7147682092E,B,base,3,4,0.75,
TRN-9315D7147682092E,B,initial_rl,2,4,0.5,0
TRN-9315D7147682092E,B,repair_sft,2,4,0.5,0
TRN-931E0A1B7F1570BE,B,base,2,4,0.5,
TRN-931E0A1B7F1570BE,B,initial_rl,4,4,1.0,0
TRN-931E0A1B7F1570BE,B,repair_sft,2,4,0.5,0
TRN-934EB5BAB44B079D,B,base,2,4,0.5,
TRN-934EB5BAB44B079D,B,initial_rl,3,4,0.75,0
TRN-934EB5BAB44B079D,B,repair_sft,2,4,0.5,0
TRN-94245E2409B94899,B,base,1,4,0.25,
TRN-94245E2409B94899,B,initial_rl,2,4,0.5,0
TRN-94245E2409B94899,B,repair_sft,4,4,1.0,0
TRN-9494C892B2BBDDD8,B,base,1,4,0.25,
TRN-9494C892B2BBDDD8,B,initial_rl,1,4,0.25,0
TRN-9494C892B2BBDDD8,B,repair_sft,3,4,0.75,0
TRN-94B0F9B6FBD86E8F,B,base,2,4,0.5,
TRN-94B0F9B6FBD86E8F,B,initial_rl,2,4,0.5,0
TRN-94B0F9B6FBD86E8F,B,repair_sft,4,4,1.0,0
TRN-95F40F68A9882F10,B,base,1,4,0.25,
TRN-95F40F68A9882F10,B,initial_rl,0,4,0.0,0
TRN-95F40F68A9882F10,B,repair_sft,3,4,0.75,0
TRN-9602EF679C6F2C81,B,base,3,4,0.75,
TRN-9602EF679C6F2C81,B,initial_rl,2,4,0.5,0
TRN-9602EF679C6F2C81,B,repair_sft,3,4,0.75,0
TRN-960437A0AC91004A,B,base,1,4,0.25,
TRN-960437A0AC91004A,B,initial_rl,0,4,0.0,0
TRN-960437A0AC91004A,B,repair_sft,0,4,0.0,0
TRN-9623FDEECC0439BE,B,base,1,4,0.25,
TRN-9623FDEECC0439BE,B,initial_rl,0,4,0.0,0
TRN-9623FDEECC0439BE,B,repair_sft,0,4,0.0,0
TRN-968153092A21D6BD,B,base,2,4,0.5,
TRN-968153092A21D6BD,B,initial_rl,3,4,0.75,0
TRN-968153092A21D6BD,B,repair_sft,1,4,0.25,1
TRN-97679D6A964C539D,B,base,2,4,0.5,
TRN-97679D6A964C539D,B,initial_rl,2,4,0.5,0
TRN-97679D6A964C539D,B,repair_sft,0,4,0.0,0
TRN-983F3EB2A47C13FE,B,base,1,4,0.25,
TRN-983F3EB2A47C13FE,B,initial_rl,0,4,0.0,0
TRN-983F3EB2A47C13FE,B,repair_sft,1,4,0.25,0
TRN-9899AF6FAD4DC891,B,base,1,4,0.25,
TRN-9899AF6FAD4DC891,B,initial_rl,0,4,0.0,0
TRN-9899AF6FAD4DC891,B,repair_sft,1,4,0.25,0
TRN-9909C4029D552886,B,base,1,4,0.25,
TRN-9909C4029D552886,B,initial_rl,3,4,0.75,0
TRN-9909C4029D552886,B,repair_sft,3,4,0.75,0
TRN-9962E915E714D467,B,base,1,4,0.25,
TRN-9962E915E714D467,B,initial_rl,4,4,1.0,0
TRN-9962E915E714D467,B,repair_sft,4,4,1.0,0
TRN-99903EA1117EA542,B,base,1,4,0.25,
TRN-99903EA1117EA542,B,initial_rl,0,4,0.0,0
TRN-99903EA1117EA542,B,repair_sft,2,4,0.5,0
TRN-9B336C22711040ED,B,base,2,4,0.5,
TRN-9B336C22711040ED,B,initial_rl,0,4,0.0,0
TRN-9B336C22711040ED,B,repair_sft,3,4,0.75,0
TRN-9BAE0A244FD84532,B,base,2,4,0.5,
TRN-9BAE0A244FD84532,B,initial_rl,1,4,0.25,0
TRN-9BAE0A244FD84532,B,repair_sft,2,4,0.5,0
TRN-9C60ACBFB7A960F5,B,base,2,4,0.5,
TRN-9C60ACBFB7A960F5,B,initial_rl,2,4,0.5,0
TRN-9C60ACBFB7A960F5,B,repair_sft,2,4,0.5,0
TRN-9C6C760E9A8FC9D9,B,base,2,4,0.5,
TRN-9C6C760E9A8FC9D9,B,initial_rl,2,4,0.5,0
TRN-9C6C760E9A8FC9D9,B,repair_sft,1,4,0.25,0
TRN-9DC2ECC5198D2890,B,base,2,4,0.5,
TRN-9DC2ECC5198D2890,B,initial_rl,2,4,0.5,0
TRN-9DC2ECC5198D2890,B,repair_sft,0,4,0.0,1
TRN-9DF2C38C6D0BF027,B,base,2,4,0.5,
TRN-9DF2C38C6D0BF027,B,initial_rl,3,4,0.75,0
TRN-9DF2C38C6D0BF027,B,repair_sft,2,4,0.5,0
TRN-9F29533D73EE53B0,B,base,1,4,0.25,
TRN-9F29533D73EE53B0,B,initial_rl,3,4,0.75,0
TRN-9F29533D73EE53B0,B,repair_sft,4,4,1.0,0
TRN-9F2F2FD128C16BE2,B,base,1,4,0.25,
TRN-9F2F2FD128C16BE2,B,initial_rl,0,4,0.0,0
TRN-9F2F2FD128C16BE2,B,repair_sft,0,4,0.0,0
TRN-9F9510D3A4EEA727,B,base,3,4,0.75,
